Typ;Name;Latitude;Longitude;Tempolimit;Details
Routenpunkt (Way);Bärsbacher Straße;49.5146899;8.7746848;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5146247;8.7746959;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5145123;8.7747128;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5144647;8.7747164;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5144092;8.7747162;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5143376;8.7747046;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5142879;8.7746914;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5142474;8.7746736;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5141852;8.7746369;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5141329;8.7745984;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5140775;8.7745575;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5139845;8.7744714;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5139211;8.7744043;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5138795;8.7743722;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5138616;8.7743599;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5138444;8.774348;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5137966;8.7743238;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5137529;8.7743102;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5137007;8.774303;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5136514;8.7743021;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5136068;8.7743066;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5135746;8.7743163;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.513533;8.7743335;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5134926;8.7743548;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.513452;8.7743825;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5133645;8.7744432;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5133077;8.774478;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5132631;8.7744997;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5132265;8.7745102;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5131708;8.7745191;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5131117;8.7745182;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5130481;8.774506;;Original OSM
Routenpunkt (Way);Bärsbacher Straße;49.5129958;8.7744816;;Original OSM
